product_no,store,supplier,product_description,product_division,product_category,product_subcategory,product_segment,sales_channel,total_gross_sales,total_returns,total_net_sales,total_cogs,total_gross_profit,total_qty_sold,total_transactions,current_qty_on_hand,current_inventory_value_at_cost,current_inventory_value_at_retail,inventory_data_issue_flag,gross_margin_pct,fast_moving_flag,slow_moving_flag,stockout_risk_flag,overstock_risk_flag
PROD-100353,STR-1198,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.12,10.869999999999997,1.0,1,0.0,0.01,0.0,0.0,0.15530790112873266,0,1,0,1
PROD-100353,STR-1203,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.14,10.849999999999994,1.0,1,0.0,0.0,0.0,0.0,0.15502214602086006,0,1,0,1
PROD-100353,STR-1222,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,219.97,0.0,219.97,177.18,42.78999999999999,3.0,3,0.0,0.04,0.0,0.0,0.1945265263445015,1,0,1,0
PROD-100353,STR-1229,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,53.99,0.0,53.99,59.02,-5.030000000000001,1.0,1,0.0,0.0,0.0,0.0,-0.09316540100018524,0,1,0,1
PROD-100353,STR-1234,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,79.99,0.0,79.99,59.17,20.819999999999993,1.0,1,0.0,0.0,0.0,0.0,0.26028253531691453,0,1,0,1
PROD-100353,STR-1235,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,149.98,0.0,149.98,118.38,31.599999999999987,2.0,2,0.0,-0.01,0.0,1.0,0.2106947593012401,0,0,0,0
PROD-100353,STR-1237,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.31,10.679999999999993,1.0,1,0.0,0.0,0.0,0.0,0.15259322760394334,0,1,0,1
PROD-100353,STR-1253,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,149.98,0.0,149.98,118.34,31.639999999999986,2.0,2,0.0,0.0,0.0,0.0,0.2109614615282037,0,0,0,0
PROD-100353,STR-1255,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,159.98,0.0,159.98,118.58,41.39999999999999,2.0,2,0.0,0.0,0.0,0.0,0.25878234779347414,0,0,0,0
PROD-100353,STR-1305,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.14,10.849999999999994,1.0,1,0.0,-0.1,0.0,1.0,0.15502214602086006,0,1,0,1
PROD-100353,STR-1335,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,79.99,0.0,79.99,59.23,20.759999999999998,1.0,1,0.0,0.0,0.0,0.0,0.2595324415551944,0,1,0,1
PROD-100353,STR-1338,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,219.96999999999997,0.0,219.96999999999997,177.37,42.59999999999999,3.0,3,0.0,0.0,0.0,0.0,0.19366277219620853,1,0,1,0
PROD-100353,STR-1344,Vendor 0166,PROD-164489 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,249.96999999999997,0.0,249.96999999999997,178.34,71.62999999999998,3.0,3,0.0,0.0,0.0,0.0,0.2865543865263831,1,0,1,0
PROD-100354,STR-1006,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,129.98,0.0,129.98,118.12,11.859999999999992,2.0,2,0.0,0.0,0.0,0.0,0.09124480689336815,0,0,0,0
PROD-100354,STR-1010,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,0.0,69.99,-69.99,-59.08,-10.909999999999997,-1.0,1,0.0,-0.01,0.0,1.0,0.0,0,1,0,1
PROD-100354,STR-1026,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,279.96,0.0,279.96,236.12,43.839999999999975,4.0,4,0.0,-0.02,0.0,1.0,0.15659379911415908,1,0,1,0
PROD-100354,STR-1038,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,501.95,69.99,431.96,295.89,136.07,5.0,7,0.0,0.13,0.0,0.0,0.31500601907584036,1,0,1,0
PROD-100354,STR-1044,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,309.96,0.0,309.96,236.84,73.11999999999998,4.0,4,0.0,0.0,0.0,0.0,0.2359014066331139,1,0,1,0
PROD-100354,STR-1074,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,59.1,0.8900000000000006,1.0,1,0.0,-0.01,0.0,1.0,0.014835805967661287,0,1,0,1
PROD-100354,STR-1075,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,309.96,0.0,309.96,236.41000000000003,73.54999999999997,4.0,4,0.0,0.0,0.0,0.0,0.23728868241063356,1,0,1,0
PROD-100354,STR-1080,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,219.96999999999997,0.0,219.96999999999997,177.39,42.579999999999984,3.0,3,0.0,0.0,0.0,0.0,0.19357185070691454,1,0,1,0
PROD-100354,STR-1082,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,229.96999999999997,0.0,229.96999999999997,177.64,52.329999999999984,3.0,3,0.0,0.0,0.0,0.0,0.2275514197504022,1,0,1,0
PROD-100354,STR-1094,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,737.91,0.0,737.91,532.66,205.24999999999997,9.0,9,0.0,0.0,0.0,0.0,0.27815045195213506,1,0,1,0
PROD-100354,STR-1105,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,279.98,0.0,279.98,176.94,103.03999999999999,3.0,3,0.0,0.0,0.0,0.0,0.3680262875919708,1,0,1,0
PROD-100354,STR-1107,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,229.96999999999997,159.98,69.99,59.05,10.939999999999998,1.0,5,0.0,0.0,0.0,0.0,0.1563080440062866,0,1,0,1
PROD-100354,STR-1109,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,529.96,120.0,409.96,296.2,113.75999999999998,5.0,7,0.0,-0.01,0.0,1.0,0.2774904868767684,1,0,1,0
PROD-100354,STR-1114,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,453.93999999999994,0.0,453.93999999999994,354.49,99.44999999999997,6.0,6,0.0,0.0,0.0,0.0,0.21908181698021761,1,0,1,0
PROD-100354,STR-1145,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,535.93,159.98,375.95,295.56,80.38999999999997,5.0,9,1.0,58.95,120.0,0.0,0.21383162654608318,1,0,0,0
PROD-100354,STR-1148,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,449.93999999999994,79.99,369.95,295.19,74.75999999999996,5.0,7,0.0,0.0,0.0,0.0,0.20208136234626292,1,0,1,0
PROD-100354,STR-1149,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,139.98,0.0,139.98,118.46,21.519999999999996,2.0,2,0.0,0.0,0.0,0.0,0.15373624803543362,0,0,0,0
PROD-100354,STR-1157,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,399.95,89.99,309.96,237.1,72.85999999999999,4.0,6,0.0,0.0,0.0,0.0,0.2350625887211253,1,0,1,0
PROD-100354,STR-1163,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,162.98,0.0,162.98,118.50999999999999,44.47,2.0,2,0.0,0.0,0.0,0.0,0.2728555651000123,0,0,0,0
PROD-100354,STR-1194,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,209.97,149.98,59.99000000000001,58.93,1.0599999999999952,1.0,5,0.0,-0.01,0.0,1.0,0.01766961160193357,0,1,0,1
PROD-100354,STR-1198,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,0.0,159.98,-159.98,-118.25999999999999,-41.71999999999999,-2.0,2,0.0,0.0,0.0,0.0,0.0,0,1,0,1
PROD-100354,STR-1203,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.14,10.849999999999994,1.0,1,0.0,0.0,0.0,0.0,0.15502214602086006,0,1,0,1
PROD-100354,STR-1222,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,269.98,179.98,90.0,58.95,31.050000000000004,1.0,5,1.0,58.05,120.0,0.0,0.34500000000000003,0,1,0,1
PROD-100354,STR-1229,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,59.02,0.9699999999999989,1.0,1,0.0,0.0,0.0,0.0,0.016169361560260023,0,1,0,1
PROD-100354,STR-1234,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,239.96999999999997,0.0,239.96999999999997,177.4,62.56999999999998,3.0,3,0.0,0.0,0.0,0.0,0.2607409259490769,1,0,1,0
PROD-100354,STR-1235,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,439.96,0.0,439.96,296.0,143.95999999999998,5.0,5,0.0,0.0,0.0,0.0,0.32721156468769885,1,0,1,0
PROD-100354,STR-1237,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,59.32,0.6700000000000017,1.0,1,0.0,0.02,0.0,0.0,0.011168528088014697,0,1,0,1
PROD-100354,STR-1253,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,309.99,0.0,309.99,177.51,132.48,3.0,3,0.0,0.0,0.0,0.0,0.4273686247943482,1,0,1,0
PROD-100354,STR-1255,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,89.99,79.99,10.0,0.0,10.0,0.0,2,1.0,59.07,120.0,0.0,1.0,0,1,0,1
PROD-100354,STR-1305,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.14,10.849999999999994,1.0,1,0.0,0.0,0.0,0.0,0.15502214602086006,0,1,0,1
PROD-100354,STR-1338,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,129.98,0.0,129.98,118.11,11.869999999999997,2.0,2,0.0,0.0,0.0,0.0,0.09132174180643175,0,0,0,0
PROD-100354,STR-1344,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,69.99,0.0,0.0,0.0,0.0,2,0.0,-0.01,0.0,1.0,0.0,0,1,0,1
PROD-100354,STR-1348,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.09,10.899999999999991,1.0,1,2.0,118.17,240.0,0.0,0.1557365337905414,0,1,0,1
PROD-100354,STR-1350,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,169.98,89.99,79.99,59.24,20.749999999999993,1.0,3,0.0,0.0,0.0,0.0,0.25940742592824095,0,1,0,1
PROD-100354,STR-1353,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,139.98,0.0,139.98,118.6,21.379999999999995,2.0,2,0.0,0.0,0.0,0.0,0.15273610515787966,0,0,0,0
PROD-100354,STR-1369,Vendor 0166,PROD-164490 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,79.99,0.0,79.99,59.21,20.779999999999994,1.0,1,0.0,-0.01,0.0,1.0,0.2597824728091011,0,1,0,1
PROD-100355,STR-1006,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,279.96,0.0,279.96,236.44,43.51999999999998,4.0,4,0.0,0.0,0.0,0.0,0.1554507786826689,1,0,1,0
PROD-100355,STR-1010,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,139.98,0.0,139.98,118.34,21.639999999999993,2.0,2,0.0,0.0,0.0,0.0,0.15459351335905125,0,0,0,0
PROD-100355,STR-1026,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,289.96,69.99,219.96999999999997,177.09,42.87999999999998,3.0,5,0.0,-0.03,0.0,1.0,0.19493567304632445,1,0,1,0
PROD-100355,STR-1038,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,449.96999999999997,0.0,449.96999999999997,295.4,154.57,5.0,5,0.0,0.0,0.0,0.0,0.34351178967486723,1,0,1,0
PROD-100355,STR-1044,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,309.99,79.99,230.0,118.26,111.74,2.0,4,0.0,-0.01,0.0,1.0,0.48582608695652174,0,0,0,0
PROD-100355,STR-1074,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,169.98,79.99,89.99,59.26,30.729999999999997,1.0,3,0.0,0.01,0.0,0.0,0.3414823869318813,0,1,0,1
PROD-100355,STR-1075,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,619.9499999999999,0.0,619.9499999999999,413.58000000000004,206.36999999999995,7.0,7,0.0,-0.01,0.0,1.0,0.3328816840067747,1,0,1,0
PROD-100355,STR-1080,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,139.98,0.0,139.98,118.28999999999999,21.689999999999998,2.0,2,0.0,0.01,0.0,0.0,0.15495070724389198,0,0,0,0
PROD-100355,STR-1082,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,149.98,0.0,149.98,118.36,31.61999999999999,2.0,2,0.0,0.0,0.0,0.0,0.2108281104147219,0,0,0,0
PROD-100355,STR-1094,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,599.95,0.0,599.95,413.32,186.63,7.0,7,0.0,0.0,0.0,0.0,0.3110759229935828,1,0,1,0
PROD-100355,STR-1105,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,59.0,10.989999999999995,1.0,1,0.0,0.0,0.0,0.0,0.15702243177596795,0,1,0,1
PROD-100355,STR-1107,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,559.9399999999999,159.98,399.96,295.46,104.5,5.0,9,0.0,-0.01,0.0,1.0,0.2612761276127613,1,0,1,0
PROD-100355,STR-1109,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,149.98,0.0,149.98,118.48,31.499999999999986,2.0,2,0.0,0.01,0.0,0.0,0.2100280037338311,0,0,0,0
PROD-100355,STR-1114,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,219.96999999999997,0.0,219.96999999999997,177.14,42.82999999999999,3.0,3,0.0,0.0,0.0,0.0,0.1947083693230895,1,0,1,0
PROD-100355,STR-1145,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,613.92,0.0,613.92,472.56,141.35999999999996,8.0,8,0.0,0.0,0.0,0.0,0.23025801407349486,1,0,1,0
PROD-100355,STR-1148,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,739.9,0.0,739.9,590.34,149.55999999999995,10.0,10,0.0,0.0,0.0,0.0,0.20213542370590615,1,0,1,0
PROD-100355,STR-1149,Vendor 0166,PROD-164491 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear,Femme Footwear Court Casual,Femme Footwear Court Casual Zephyr,SEG-515310 Femme Footwear Court Casual Zephyr,Channel Alpha,189.97,0.0,189.97,177.69,12.280000000000008,3.0,3,0.0,0.0,0.0,0.0,0.06464178554508611,1,0,1,0
